btype,roadtype,maname,schida,schnamea,sdida,sdnamea,schidb,schnameb,sdidb,sdnameb,numblka,numblkb,popa_sab,urma_sab,whitea_sab,blacka_sab,hispaa_sab,asiana_sab,popb_sab,urmb_sab,whiteb_sab,blackb_sab,hispab_sab,asianb_sab,popa_bdy,urma_bdy,whitea_bdy,blacka_bdy,hispaa_bdy,asiana_bdy,popb_bdy,urmb_bdy,whiteb_bdy,blackb_bdy,hispab_bdy,asianb_bdy,popa_enr,urma_enr,blacka_enr,whitea_enr,hispaa_enr,asiana_enr,popb_enr,urmb_enr,blackb_enr,whiteb_enr,hispab_enr,asianb_enr,leabdy,state,adif_bdy,adif_sab,adif_enr,adif_wh_bdy,adif_whas_bdy,bbindex,ddif,distmi,dupid_a,dupid_b
sab1,2,"Memphis, TN-MS-AR",470015301569,Bartlett Elementary School,4700153,Bartlett,470014801137,Raleigh-Bartlett Meadows Elementary,4700148,Shelby County,21,20,7454,1293.0000072,5855.9999552,1027.999985,265.0000165,149.000019,7310,5815.9998993,1291.0000553,5373.0000484,443.0000437,101.9999846,967,118.0000117,825.9999964,92.9999975,25.000001,11.9999984,1970,1446.9999779,442.0000387,1348.0000084,99.0000245,35.9999758,704,221,166,424,55,14,501,472,444,17,28,3,1,TN,0.612490855899664,0.622158508285385,0.628195313917619,0.62982270536071,0.623958118275949,703.071175244719,-0.0157044580179557,3.17841550889693,1871,1559
sab1,1,"Los Angeles-Long Beach-Santa Ana, CA",62271002834,Baldwin Hills Elementary,622710,Los Angeles Unified,61026001120,Linwood E. Howe Elementary,610260,Culver City Unified,12,28,6450,4975.9999651,819.999912,3956.0001071,1019.9999913,404.9999602,9616,2881.0000032,5049.0000135,595.0000412,2286.0000164,1190.0000244,1739,1307.0000078,232.9999791,853.0000073,453.999986,121.9999989,5115,1716.0000105,2440.9999382,426.0000525,1290.000023,697.0000109,419,394,322,8,72,9,601,252,47,222,205,46,1,CA,0.416097500067454,0.471868037182241,0.521032964152824,0.343238802475024,0.409349428246917,701.17265046272,-0.10493546408537,1.88307447384599,99,99
sab1,1,"Jackson, MS",280109000136,NORTHSIDE ELEM,2801090,CLINTON PUBLIC SCHOOL DIST,280219000392,JOHN HOPKINS ELEMENTARY SCHOOL,2802190,JACKSON PUBLIC SCHOOL DISTRICT,40,30,27876,10523.0001184,16054.0000696,10113.0001335,410.0000293,986.9999009,5635,5351.0000102,228.9999938,5319.0000116,32.000011,5.0000365,3175,1493.0000044,1554.0000091,1464.9999692,28.0000352,95.0000027,2436,2205.0000061,194.0000039,2187.0000415,17.9999942,3.0000137,809,398,390,341,8,53,415,412,412,1,0,0,1,MS,0.434936194438941,0.572107523310872,0.500805694967757,0.409810068110249,0.438499796085593,699.21822022528,-0.0658695005288167,2.69395168100444,966,947
sab2,1,"Chicago-Joliet-Naperville, IL-IN-WI",170993004962,Albany Park Multicultural Elem,1709930,City of Chicago SD 299,170993001147,Waters Elem School,1709930,City of Chicago SD 299,48,56,13201,6878.9999823,4048.0000125,770.9999313,6107.9999587,1902.0000493,9277,1749.999987,6783.0000063,258.9999848,1491.0000478,516.0000531,6996,4251.9999713,1606.9999944,488.999943,3763.0000183,993.0000804,2622,439.9999844,2012.9999735,76,364.0000039,119.000018,282,239,14,14,225,24,638,224,19,344,205,23,0,IL,0.439965042347736,0.332458318157259,0.496420551813068,0.538031857219555,0.441478804299221,698.376954867821,-0.0564555094653327,1.29403706616863,515,538
sab1,1,"Chicago-Joliet-Naperville, IL-IN-WI",170993001147,Waters Elem School,1709930,City of Chicago SD 299,170993000854,Hibbard Elem School,1709930,City of Chicago SD 299,56,48,9277,1749.999987,6783.0000063,258.9999848,1491.0000478,516.0000531,13201,6878.9999823,4048.0000125,770.9999313,6107.9999587,1902.0000493,2622,439.9999844,2012.9999735,76,364.0000039,119.000018,6996,4251.9999713,1606.9999944,488.999943,3763.0000183,993.0000804,638,224,19,344,205,23,963,815,50,63,765,70,0,IL,0.439965042347736,0.332458318157259,0.495216424639564,0.538031857219555,0.441478804299221,696.682958385132,-0.055251382291828,1.35334021394028,514,528
sab1,1,"Houston-Sugar Land-Baytown, TX",481965001822,MEADOWS EL,4819650,FORT BEND ISD,480783008267,MATA INT,4807830,ALIEF ISD,42,85,6664,2397.9998769,2782.0000435,852.9999942,1544.999976,1295.0000486,28755,21031.0000789,2646.9999592,8700.0000366,12330.9999601,4581.0000236,4997,1970.999893,2032.0000242,675.9999891,1294.9999466,860.0000187,9715,6643.0000581,1403.9999846,2367.9999803,4274.9999611,1490.000005,411,183,58,111,125,98,875,775,258,24,517,57,1,TX,0.289351322163977,0.371541929581066,0.440458811261731,0.262125207436491,0.280857396965041,696.643071239892,-0.151107489097754,1.86477363086847,1962,1607
sab1,1,"San Antonio-New Braunfels, TX",483294003654,RIDGEVIEW EL,4832940,NORTH EAST ISD,480759000047,CAMBRIDGE EL,4807590,ALAMO HEIGHTS ISD,52,42,9429,6741.0000249,2383.0001014,358.000039,6382.9999727,145.9999518,15485,4223.0000642,10767.9998447,195.9998569,4027.0001363,292.9999677,7086,5308.0000365,1528.0000862,311.0000503,4996.9999612,121.999946,2874,1195.0000511,1573.9999753,34.9999452,1159.9999932,72.0000353,603,555,10,33,545,9,836,373,24,423,349,26,1,TX,0.333285886762631,0.442206516333428,0.474225761146421,0.332032267318692,0.339867431589002,696.123896168999,-0.14093987438379,2.88895459773,2046,1604
sab1,2,"Miami-Fort Lauderdale-Pompano Beach, FL",120018000144,NORTH SIDE ELEMENTARY SCHOOL,1200180,BROWARD,120018000178,HARBORDALE ELEMENTARY SCHOOL,1200180,BROWARD,35,82,7001,4684.0000304,2026.0000211,3846.000049,837.9999769,88.9999913,22849,3102.9999926,18997.9999989,654.0000197,2448.9999869,417.9999651,1984,1093.0000233,812.9999783,813.000028,279.9999722,23.0000075,4095,779.9999888,3170.0000013,182.9999896,596.9999996,74.9999947,369,358,328,6,30,0,499,188,51,274,137,7,0,FL,0.36043108206732,0.533242653226671,0.593436194882991,0.364336559563283,0.371058830868314,693.351231062511,-0.233005112815671,2.55838838580178,337,339
sab1,0,"Baltimore-Towson, MD",240009000154,Bay-Brook Elementary/Middle,2400090,Baltimore City Public Schools,240006000111,Park Elementary,2400060,Anne Arundel County Public Schools,53,78,3306,2450.9999981,728.0000116,2105.0000247,345.999992,9.0000067,5760,1267.9999685,4038.000019,803.9999851,463.9999787,201.0000206,2523,1830.0000017,591.000007,1513.000019,316.9999942,3.9999961,3862,782.9999851,2760.0000128,531.999984,250.9999846,133.0000142,394,372,272,20,100,0,496,271,125,169,146,18,1,MD,0.522582304338984,0.521240426349976,0.397791468806288,0.480410672897936,0.513263378897447,691.845558743663,0.124790835532696,2.17434755040021,715,700
sab1,1,"Bridgeport-Stamford-Norwalk, CT",90153000270,Stratfield School,901530,FAIRFIELD SCHOOL DISTRICT,90045000053,Blackham School,900450,BRIDGEPORT SCHOOL DISTRICT,50,71,5073,464.999997,4363.0000126,162.0000077,303.0000079,163.0000032,13141,6656.0000546,5444.0000215,3101.0000483,3555.0000239,536.9999286,2917,340.0000071,2445.9999846,140,200.0000033,82.9999942,6093,2597.0000116,3041.9999984,1202.0000216,1395.0000056,263.999949,432,58,7,336,51,17,1067,780,293,221,487,41,1,CT,0.309668709484585,0.414844620288837,0.596762296504564,0.339271286535952,0.324396774251338,690.731010700957,-0.287093587019979,1.80107646432729,288,268
sab2,1,"New York-Northern New Jersey-Long Island, NY-NJ-PA",360010101997,IS 238 SUSAN B ANTHONY ACADEMY,3620580,NEW YORK CITY GEOGRAPHIC DISTRICT #29,360009902622,PS/IS 178 HOLLISWOOD,3620580,NEW YORK CITY GEOGRAPHIC DISTRICT #26,55,32,48437,30041.999878,2267.0000757,18534.0001961,11508.0001788,10534.9999552,4750,655.000003,3075.0000063,320.0000054,335.000004,885.9999993,9695,4482.0000008,1342.9999844,2622.0000324,1860.0000057,2824.9998889,2034,410.0000011,1147.0000111,232.9999988,177.0000043,395.0000024,1298,826,466,26,360,374,553,93,41,382,52,62,0,NY,0.260726899590038,0.482333597848487,0.468190037810291,0.425388465166177,0.328199788159834,690.583996195614,-0.207463138220253,0.826376249049605,1393,1190
sab2,0,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341314005606,Hubbard Middle School,3413140,Plainfield Public School District,340612005216,Green Brook Middle School,3406120,Green Brook Township Public School District,12,7,24725,22901.0000239,1203.9999871,11501.9999645,11398.9999598,157.9999751,7433,798.0000441,5074.0000302,272.0000086,526.0000513,1456.9999192,935,835.9999933,64.9999924,545.9999995,290.000001,13.0000025,636,122.0000041,479.9999965,37.0000036,85.0000005,25.0000036,715,707,139,6,568,1,400,90,25,182,65,115,1,NJ,0.702293734075438,0.818869434285828,0.763811188811189,0.685198267179733,0.710602702951434,690.073984831221,-0.0615174547357508,2.84126857562242,1268,1031
sab2,1,"Columbus, OH",390438000605,Champion Middle School,3904380,Columbus City School District,390436200184,Montrose Elementary School,3904362,Bexley City,5,12,26210,18470.9999404,6397.9999768,17101.9999868,1369.0000372,245.0000092,5063,506.0000331,4334.9999953,403.0000212,103.0000048,80.999983,130,102.9999976,20.9999968,98.9999992,3.9999984,0,2290,339.0000019,1848.0000003,288.9999975,50.0000004,22.9999882,417,365,339,27,26,1,397,57,44,302,13,6,1,OH,0.644272738518643,0.604790263290658,0.731722933995373,0.645448462771246,0.655492125740678,689.980121799392,-0.0874501954767301,2.7564160743146,1593,1356
sab1,2,"Houston-Sugar Land-Baytown, TX",484110004706,WOODVIEW EL,4841100,SPRING BRANCH ISD,484110004679,MEMORIAL DRIVE EL,4841100,SPRING BRANCH ISD,4,2,7436,4876.0000295,2148.0000678,450.0000086,4426.0000085,294.0000446,6441,464.0000202,5199.0000252,69.0000253,395.00001,645.9999487,1857,1500.9999915,255.0000307,156.000018,1344.9999735,78.9999964,379,39.000016,260.9999976,2.999997,35.999998,56.0000146,564,518,20,33,498,5,426,72,4,284,68,44,0,TX,0.705390524147382,0.583690383991154,0.749425631805015,0.551336075447106,0.656551637865283,689.941870545485,-0.0440351076576324,2.00190150448214,2090,1771
sab1,0,"St. Louis, MO-IL",173633003754,Signal Hill Elem School,1736330,Signal Hill SD 181,171332005849,Katie Harper-Wright Elem,1713320,East St Louis SD 189,30,72,3246,930.9999892,2235.9999911,862.9999889,67.9999831,12.9999895,8145,7732.9999883,325.9999879,7697.9999923,35.0000007,12.9999973,1394,437.9999857,933.9999844,404.0000124,33.9999989,0,2058,1804.9999956,212.9999966,1792.0000038,13.0000015,2.9999988,341,154,147,148,7,2,393,388,388,1,0,1,1,IL,0.562861389606644,0.662602281052254,0.535664450463761,0.566515795389515,0.565058070025083,689.632940441694,0.0271969391428832,1.60333810676903,620,555
sab1,1,"Pittsburgh, PA",422120004843,Reserve Primary Sch,4221200,Shaler Area SD,421917006761,Pittsburgh King K-8,4219170,Pittsburgh SD,6,15,5599,169.0000002,5325.9999786,128.0000073,40.9999662,20.9999935,12832,7263.9999955,4960.00002350001,6977.9999847,285.9999724,139.9999604,575,25.0000032,546.9999976,23.0000196,1.9999836,0,1278,1121.9999767,103.000008,1095.9999932,25.9999921,0.9999961,164,5,4,151,1,0,448,386,378,18,8,0,1,PA,0.834455987634075,0.535900826221836,0.831119337979094,0.870709658206165,0.869927188644349,688.694585437634,0.00333664965498082,2.16599603341371,1753,1513
sab1,1,"Los Angeles-Long Beach-Santa Ana, CA",62271003012,Fletcher Drive Elementary,622710,Los Angeles Unified,61524001942,John Muir Elementary,615240,Glendale Unified,3,16,8202,6507.9999791,573.9999101,126.0000347,6382.0000291,1033.0000307,13742,3007.0000235,7853.0000906,168.000029,2838.999989,2472.0000586,2523,2027.9999437,279.999951,68.0000016,1959.9999421,190.0000483,1152,287.9999966,697.9999951,22.9999928,265.0000084,142.9999998,243,224,1,4,223,14,870,291,15,479,276,83,1,CA,0.553804974691381,0.574646782765562,0.587327940967788,0.49492379968364,0.543748550811389,686.903671418267,-0.0335229662764068,1.22487221907358,107,112
sab1,1,"Denver-Aurora-Broomfield, CO",80336006518,SWIGERT INTERNATIONAL SCHOOL,803360,School District No. 1 in the county of Denver and State of C,80336000407,SMITH ELEMENTARY SCHOOL,803360,School District No. 1 in the county of Denver and State of C,54,41,15621,4245.9998697,10211.0000637,2089.9999501,2156.0000124,537.999939,7712,6052.000004,1267.0000065,3791.0000307,2261.000004,51.9999941,2669,1114.999982,1321.0000003,721.0000099,394.0000081,85.0000075,2464,1880.9999962,455.9999918,1142.9999897,737.9999753,20.9999964,571,71,16,432,55,24,387,340,87,32,253,1,0,CO,0.345633401872661,0.512937461926831,0.754209714133145,0.309876994190301,0.333201404946615,686.34663762609,-0.408576312260484,1.40769793755446,268,265
sab1,2,"New York-Northern New Jersey-Long Island, NY-NJ-PA",360012002730,PS 224 HALE A WOODRUFF,3620580,NEW YORK CITY GEOGRAPHIC DISTRICT #19,360012302699,PS 207 ROCKWOOD PARK,3620580,NEW YORK CITY GEOGRAPHIC DISTRICT #27,2,14,16578,15785.9999366,295.0000032,11875.0001329,3911.0000746,185.9998578,7430,514.9999844,6678.9999937,15.0000057,499.999962,174.0000012,342,301.0000097,28.999991,162.9999903,137.9999983,11.9999993,901,46.9999969,825.9999974,4.0000032,42.9999937,23.9999984,388,373,241,6,132,2,682,141,11,505,130,29,0,NY,0.827952728936334,0.882912246212203,0.754595338150376,0.831963858285466,0.823513209180508,685.659233760317,0.073357390785958,1.57124573317607,1410,1208
sab1,1,"Chicago-Joliet-Naperville, IL-IN-WI",172919003052,J M Hannum Elem School,1729190,Oak Lawn-Hometown SD 123,170993005690,Durkin Park Elem School,1709930,City of Chicago SD 299,40,92,34793,6867.0000062,26909.9998867,1791.0000063,5075.99999280001,627.9999815,5319,3246.0000157,1951.0000099,765.0000143,2481.0000192,39.0000008,4047,648.9999924,3331.0000038,45.0000115,604.0000093,19.0000019,4357,2632.0000158,1624.0000158,665.0000204,1967.0000158,26.9999999,415,207,61,166,146,22,675,637,89,29,548,0,1,IL,0.443719682362933,0.412897803672783,0.444908522980812,0.450345288885774,0.448843200569632,685.027545829944,-0.00118884061787888,1.71883371223877,546,548
sab1,1,"Chicago-Joliet-Naperville, IL-IN-WI",172919003051,J Covington Elem School,1729190,Oak Lawn-Hometown SD 123,170993005690,Durkin Park Elem School,1709930,City of Chicago SD 299,40,92,34793,6867.0000062,26909.9998867,1791.0000063,5075.99999280001,627.9999815,5319,3246.0000157,1951.0000099,765.0000143,2481.0000192,39.0000008,4047,648.9999924,3331.0000038,45.0000115,604.0000093,19.0000019,4357,2632.0000158,1624.0000158,665.0000204,1967.0000158,26.9999999,457,229,23,209,206,7,675,637,89,29,548,0,1,IL,0.443719682362933,0.412897803672783,0.442609611799984,0.450345288885774,0.448843200569632,681.487902503418,0.00111007056294943,1.76314735821092,544,548
sab1,0,"Cincinnati-Middletown, OH-KY-IN",390441001041,Riverview Elementary School,3904410,Hamilton City,390441005560,Ridgeway Elementary School,3904410,Hamilton City,26,24,6973,4064.0000668,2630.0000014,2449.000039,1614.9999632,17.9999677,9688,459.9999974,8958.9999984,324.9999674,134.9999541,44.9999932,1641,1076.0000079,461.0000077,954.999987,120.9999842,7,1712,75.9999877,1616.0000219,62.9999721,12.9999764,4.0000142,720,534,217,127,317,2,871,106,70,688,36,1,0,OH,0.611305233911501,0.535338035970645,0.619967470340605,0.662998977271773,0.661069742512864,680.281517096073,-0.00866223642910358,3.20820172689226,1617,1400
sab1,0,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341764005020,Charles Olbon School,3417640,Woodland Park School District,341269004886,School 7,3412690,Paterson Public School District,21,52,11970,2871.9999837,8337.99995410001,408.0000141,2464.0000402,502.9999595,146216,125686.000133,13439.0001504,41431.0000294,84255.0002659001,4665.0001205,2048,789.0000091,1162.9999923,79.9999689,709.0000254,55.9999645,5991,4159.000015,1349.9999885,565.9999747,3593.0000997,390.0000242,368,146,7,208,139,5,198,166,15,10,151,22,1,NJ,0.308954070445015,0.619658125621344,0.441644707949056,0.342533084899265,0.304779167056183,679.706041115977,-0.132690637504041,1.46062724422612,1335,1076
sab1,2,"Birmingham-Hoover, AL",10176000607,Hall Kent Elementary School,101760,Homewood City,10039000136,Hemphill Elementary School,100390,Birmingham City,30,24,9108,3919.9999789,4680.9999298,2858.0000319,1061.9999845,345.0000642,10362,10099.9999944,168.9999793,10052.9999982,47.0000043,9.9999952,3732,1739.9999946,1803.9999232,1323.000022,416.9999732,120.0000637,827,790.9999979,29.0000004,780.9999991,9.9999988,0,692,300,186,339,114,28,485,481,462,0,19,0,1,AL,0.490231222444469,0.544324442528232,0.558226565758894,0.448320397397585,0.480474755302194,679.108078672069,-0.0679953433144254,3.09541100676266,13,1
sab1,0,"Reading, PA",422004006958,Reading Intermediate HS,4220040,Reading SD,422676000885,West Reading El Ctr,4226760,Wyomissing Area SD,78,132,34482,22337.0000311,10978.0001237,3007.0000286,19330.0000697,370.9999771,12514,1617.9999991,10361.000013,442.9999744,1175.0000019,321.999968,3000,1489.0000032,1422.0000094,246.0000069,1243.0000006,31.0000208,3919,741.0000051,3043.0000026,201.9999915,539.0000201,70.9999959,1474,1356,124,74,1232,5,299,91,18,187,73,10,1,PA,0.307254486454095,0.518492062905482,0.615597899828919,0.302473587731683,0.31025711296642,678.548360935712,-0.308343413374823,2.48453869173184,1750,1524
sab1,0,"New York-Northern New Jersey-Long Island, NY-NJ-PA",341764005020,Charles Olbon School,3417640,Woodland Park School District,341269004924,School 28,3412690,Paterson Public School District,21,52,11970,2871.9999837,8337.99995410001,408.0000141,2464.0000402,502.9999595,146216,125686.000133,13439.0001504,41431.0000294,84255.0002659001,4665.0001205,2048,789.0000091,1162.9999923,79.9999689,709.0000254,55.9999645,5991,4159.000015,1349.9999885,565.9999747,3593.0000997,390.0000242,368,146,7,208,139,5,505,423,165,22,258,60,1,NJ,0.308954070445015,0.619658125621344,0.440884631941455,0.342533084899265,0.304779167056183,678.536258608058,-0.13193056149644,2.86484589493919,1335,1084
sab1,1,"New York-Northern New Jersey-Long Island, NY-NJ-PA",360009802319,PS 81 JEAN PAUL RICHTER,3620580,NEW YORK CITY GEOGRAPHIC DISTRICT #24,360009802292,PS 71 FOREST,3620580,NEW YORK CITY GEOGRAPHIC DISTRICT #24,56,33,17515,11203.9999233,4143.9999818,334.9999491,10869.0000074,1879.9999616,16044,5341.9999154,9795.00001,178.0000352,5163.9998877,712.9999954,17460,11157.9999253,4134.9999798,333.9999501,10824.0000084,1879.9999616,8032,2968.9999108,4630.0000507,95.0000373,2873.9999623,337.9999658,645,558,11,48,547,34,710,386,6,247,380,19,0,NY,0.269414302679328,0.306720913189536,0.321454307238781,0.339617197357965,0.27402418361181,677.153606029477,-0.052040004559453,0.725458501748729,1385,1184
sab1,1,"Los Angeles-Long Beach-Santa Ana, CA",62271002910,Chandler Elementary,622710,Los Angeles Unified,62271003421,Van Nuys Elementary,622710,Los Angeles Unified,24,11,13625,3197.0001038,9065.0000206,775.0000108,2422.0000594,893.0000192,8459,6912.0000447,1094.0000972,444.0000347,6468.0001073,307.9999824,2041,824.0000147,1059.9999939,111.9999965,712.0000126,82.9999997,2801,2408.0000031,271.0000735,104.0000154,2303.9999877,92.0000206,518,225,43,250,182,35,612,588,14,15,574,3,0,CA,0.455969295831806,0.582475658462618,0.526421379362556,0.422602068677509,0.430422988852672,676.973523847368,-0.0704520835307496,1.60745148725846,103,152
sab1,1,"San Francisco-Oakland-Fremont, CA",62637003946,Fair Oaks Elementary,626370,Mt. Diablo Unified,62637002932,Cambridge Elementary,626370,Mt. Diablo Unified,25,15,8015,1545.9999237,4591.0000499,330.0000272,1216,1372.00005,7743,5634.9999833,1287.999979,259.0000454,5376.0000448,554.0001223,2285,634.0000064,1124.9999889,133.9999744,500.0000212,335.000045,5732,4415.9999809,813.0000076,198.0000584,4218.0000346,314.0000964,334,191,16,35,175,38,583,520,6,15,514,19,0,CA,0.492950010740249,0.534865773467664,0.320081963003667,0.350506039952969,0.442334176489683,676.582520701277,0.172868047736582,0.773936590007661,141,165
sab2,2,"Austin-Round Rock-San Marcos, TX",480894000332,MATHEWS EL,4808940,AUSTIN ISD,480894000331,MARTIN MIDDLE,4808940,AUSTIN ISD,34,70,12829,2517.9999425,8789.999953,691.9999271,1826.0000085,1221.0000446,43060,34868.0001217,6894.0000744,8695.0001093,26173.0000861,660.9999899,3307,1149.9999689,1966.0000089,393.0000198,757.0000219,120.0000241,3316,2144.0000003,1077.0000003,299.0000181,1845.0000148,44.0000028,417,161,23,184,138,39,511,482,74,18,408,4,0,TX,0.298814929631638,0.613479772602907,0.557157405191307,0.269707622836843,0.292725295137038,676.449223109796,-0.258342475559669,2.78416380554359,1918,1631
sab1,1,"Buffalo-Niagara Falls, NY",360585000347,DR GEORGE BLACKMAN ECC,3605850,BUFFALO CITY SCHOOL DISTRICT,360292004289,WINDERMERE BLVD SCHOOL,3602920,AMHERST CENTRAL SCHOOL DISTRICT,56,48,261333,125155.9999479,119824.0000855,97637.0003902,27518.9998518999,8312.9997428,12122,1972.000064,8886.0000666,1608.0001071,364.0000394,917.9999784,7057,3620.0000357,2379.9999973,3317.0000114,302.9999938,853.0000237,5381,850.999998,3770.0000474,672.0000816,179.000007,608.9999964,467,362,302,46,60,27,750,219,180,389,39,95,1,NY,0.354816812012785,0.316234444849318,0.483160599571734,0.363359487537933,0.355662580939748,674.303518524844,-0.128343787558949,2.90755422903568,1446,1225
sab1,1,"Memphis, TN-MS-AR",470015301569,Bartlett Elementary School,4700153,Bartlett,470014801022,Brownsville Road Elementary,4700148,Shelby County,30,50,7454,1293.0000072,5855.9999552,1027.999985,265.0000165,149.000019,7658,4994.0000402,2433.9999787,4639.0000275,354.9999997,110.9999915,3080,789.0000371,2155.9999376,645.9999831,142.9999934,65.000002,3426,2138.000016,1186.9999844,1948.000032,190.0000434,42.9999957,704,221,166,424,55,14,574,518,466,30,52,1,1,TN,0.367882533318114,0.478664585369061,0.588518569844789,0.353531799821988,0.362084617853693,674.240281359676,-0.220636036526676,1.63596329301652,1870,1557
sab2,2,"San Francisco-Oakland-Fremont, CA",62637003979,Valley View Middle,626370,Mt. Diablo Unified,62637003962,Oak Grove Middle,626370,Mt. Diablo Unified,11,44,33765,6065.9999307,21418.9998923,935.000079699999,5131.0001996,4640.0001084,43182,20824.9999344,16140.0000657,1666.999986,19158.0001354,4314.0002482,1036,287.0000107,508.0000057,68.9999875,218.0000029,178.9999886,11287,7577.9999695,2305.0000897,527.9999739,7050.0001965,981.000007,815,322,21,288,301,113,789,673,17,26,656,40,0,CA,0.394364826691922,0.302607640515878,0.457886429199033,0.286130246828423,0.371996008963305,673.367704494309,-0.0635216025071112,2.91637916798522,142,166
sab1,1,"Chicago-Joliet-Naperville, IL-IN-WI",172925003063,Irving Elem School,1729250,Oak Park ESD 97,171020005153,Warren Park School,1710200,Cicero SD 99,52,27,5947,2202.9999648,3196.000017,1646.0000103,556.9999746,294.9999876,5566,4846.0000045,643.0000083,261.9999639,4583.9999935,52.9999922,2442,1032.9999786,1192.0000031,780.999991,251.9999816,117.999984,2087,1810.0000067,247.9999895,123.9999728,1686.000006,18.0000007,483,154,76,256,78,16,690,681,26,4,655,3,1,IL,0.444259687426434,0.500204320784147,0.668115942028985,0.36929363673462,0.408989857852008,672.416715418729,-0.223856254602551,0.61982420375717,563,552
sab1,1,"Columbia, SC",450336000911,Brennen Elementary,4503360,Richland 01,450336000487,Carver-Lyon Elementary,4503360,Richland 01,47,48,14076,3310.9999878,10314.0001178,2700.0000074,611.0000853,272.0000036,7319,6400.0000091,780.9999644,6288.0000722,112.0000624,55.0000162,1500,551.0000062,914.0000139,526.0000004,24.9999999,18.9999972,1970,1781.9999904,149.9999736,1757.0000371,25.0000269,5.0000039,857,290,190,501,100,30,390,352,311,17,41,6,0,SC,0.537235185579019,0.639213325788006,0.564174370942166,0.53319122402132,0.543319815775634,672.284497622237,-0.026939185363147,3.15331574649825,1849,1544
sab1,1,"Chicago-Joliet-Naperville, IL-IN-WI",174221004233,Edgar A Poe Elem School,1742210,Wheeling CCSD 21,173042003149,Lake Louise Elem School,1730420,Palatine CCSD 15,14,39,4574,392.0000129,3636.9999941,71.0000143,321.0000072,486.9999811,15501,6898.0001222,7108.0001731,628.9999902,6268.9999127,1214.9999168,1027,54.0000002,836.9999979,6.9999918,46.9999998,126.000015,6010,3087.0000241,2332.0000776,265.0000004,2821.9999769,504.0000444,351,37,7,226,30,61,760,518,52,167,466,52,1,IL,0.461063599542583,0.359301760479674,0.576165841955316,0.426975149772094,0.465802363188098,671.668900581985,-0.115102242412732,1.62414283926989,633,603
sab1,2,"Baltimore-Towson, MD",240006000122,Rolling Knolls Elementary,2400060,Anne Arundel County Public Schools,240006000112,Walter S. Mills - Parole Elementary,2400060,Anne Arundel County Public Schools,10,19,14171,1399.0000211,12226.000009,888.0000442,510.9999819,339.9999787,6746,4927.9999755,1471.9999845,3201.0000698,1726.9999039,184.0000463,1881,624.000044,1179.0000302,499.0000101,125.0000339,50.9999768,2302,1778.0000141,420.9999798,899.0000127,878.9999555,56.9999999,425,162,60,223,102,17,594,568,225,8,343,6,0,MD,0.440633396296427,0.631784218339512,0.575052485640721,0.443909834897653,0.446261982922716,669.640223615614,-0.134419089344294,2.57884092789407,710,701
sab2,2,"New York-Northern New Jersey-Long Island, NY-NJ-PA",360012006417,VAN SICLEN COMMUNITY MIDDLE SCHOOL,3620580,NEW YORK CITY GEOGRAPHIC DISTRICT #19,360012302699,PS 207 ROCKWOOD PARK,3620580,NEW YORK CITY GEOGRAPHIC DISTRICT #27,2,14,44516,42749.9997811,627.000023,33472.0000016,9278.0001284,282.9997555,7430,514.9999844,6678.9999937,15.0000057,499.999962,174.0000012,342,301.0000097,28.999991,162.9999903,137.9999983,11.9999993,901,46.9999969,825.9999974,4.0000032,42.9999937,23.9999984,313,293,218,14,75,6,682,141,11,505,130,29,0,NY,0.827952728936334,0.891015274161024,0.729357368386535,0.831963858285466,0.823513209180508,668.809131918214,0.0985953605497999,2.88822255145127,1412,1209
sab1,1,"Virginia Beach-Norfolk-Newport News, VA-NC",510081000304,THURGOOD MARSHALL ELEM,5100810,CHESAPEAKE CITY PBLC SCHS,510081000302,NORFOLK HIGHLANDS PRIMARY,5100810,CHESAPEAKE CITY PBLC SCHS,46,41,4058,3246.999972,694.0000176,3125.9999696,120.9999812,26.0000112,6261,2094.9999555,3866.9999982,1794.9999943,299.9999861,105.0000544,4014,3208.9999704,688.0000192,3087.999968,120.9999812,26.0000112,3564,1518.9999838,1901.0000095,1356.9999895,162.0000073,40.0000328,511,467,456,22,11,0,327,133,106,159,27,4,0,VA,0.37324540591742,0.465536771802987,0.507166496107052,0.361989348287182,0.366735369909484,667.811077099998,-0.133921090189631,1.41573916914042,2107,1799
sab1,2,"Houston-Sugar Land-Baytown, TX",482364010744,SCHOOL AT ST GEORGE PLACE,4823640,HOUSTON ISD,482364002433,CUNNINGHAM EL,4823640,HOUSTON ISD,22,5,16274,3689.9999925,10617.0000865,987.999939,2702.0000136,1647.9999072,11976,9392.000148,1458.0000917,1823.0000496,7568.9999253,988.999754,3497,1126.9999771,1942.0001195,295.9999869,830.9999871,370.9999492,3682,2797.0001656,568.0000692,525.0000506,2271.9999703,279.9998318,793,433,116,203,317,118,699,648,91,23,557,24,0,TX,0.437365313934874,0.557493107237641,0.381010883860388,0.401069171108145,0.431114509973894,666.937557777473,0.0563544300744865,1.26279021490139,1995,1693
